glyph_id,page_number,line_number,sura_number,ayah_number,position,min_x,max_x,min_y,max_y
13867,682,2,43,41,1,0,460,148,281
13868,682,3,43,41,2,614,1198,286,418
13869,682,3,43,42,1,0,614,286,418
13870,682,4,43,42,2,579,1198,423,555
13871,682,4,43,43,1,0,579,423,555
13872,682,5,43,43,2,363,1198,560,693
13873,682,5,43,44,1,0,363,560,693
13874,682,6,43,44,2,511,1198,698,830
13875,682,6,43,45,1,0,511,698,830
13876,682,7,43,45,2,0,1198,835,968
13877,682,8,43,45,3,894,1198,973,1105
13878,682,8,43,46,1,0,894,973,1105
13879,682,9,43,46,2,139,1198,1110,1243
13880,682,9,43,47,1,0,139,1110,1243
13881,682,10,43,47,2,270,1198,1248,1380
13882,682,10,43,48,1,0,270,1248,1380
13883,682,11,43,48,2,0,1198,1385,1517
13884,682,12,43,48,3,734,1198,1522,1655
13885,682,12,43,49,1,0,734,1522,1655
13886,682,13,43,49,2,323,1198,1660,1793
13887,682,13,43,50,1,0,323,1660,1793
13888,683,1,43,50,1,365,1198,10,143
13889,683,1,43,51,1,0,365,10,143
13890,683,2,43,51,2,0,1198,148,281
13891,683,3,43,51,3,163,1198,286,418
13892,683,3,43,52,1,0,163,286,418
13893,683,4,43,52,2,14,1198,423,555
13894,683,5,43,53,1,0,1198,560,693
13895,683,6,43,53,2,664,1198,698,830
13896,683,6,43,54,1,0,664,698,830
13897,683,7,43,54,2,511,1198,835,968
13898,683,7,43,55,1,0,511,835,968
13899,683,8,43,55,2,512,1198,973,1105
13900,683,8,43,56,1,0,512,973,1105
13901,683,9,43,56,2,881,1198,1110,1243
13902,683,9,43,57,1,0,881,1110,1243
13903,683,10,43,57,2,774,1198,1248,1380
13904,683,10,43,58,1,0,774,1248,1380
13905,683,11,43,58,2,14,1198,1385,1517
13906,683,12,43,59,1,0,1198,1522,1655
13907,683,13,43,59,2,866,1198,1660,1793
13908,683,13,43,60,1,0,866,1660,1793
13909,684,1,43,60,1,731,1198,10,143
13910,684,1,43,61,1,0,731,10,143
13911,684,2,43,61,2,326,1198,148,281
13912,684,2,43,62,1,0,326,148,281
13913,684,3,43,62,2,381,1198,286,418
13914,684,3,43,63,1,0,381,286,418
13915,684,4,43,63,2,0,1198,423,555
13916,684,5,43,63,3,14,1198,560,693
13917,684,6,43,64,1,0,1198,698,830
13918,684,7,43,64,2,854,1198,835,968
13919,684,7,43,65,1,0,854,835,968
13920,684,8,43,65,2,113,1198,973,1105
13921,684,8,43,66,1,0,113,973,1105
13922,684,9,43,66,2,0,1198,1110,1243
13923,684,10,43,66,3,849,1198,1248,1380
13924,684,10,43,67,1,0,849,1248,1380
13925,684,11,43,67,2,850,1198,1385,1517
13926,684,11,43,68,1,0,850,1385,1517
13927,684,12,43,68,2,905,1198,1522,1655
13928,684,12,43,69,1,14,905,1522,1655
13929,684,13,43,70,1,169,1198,1660,1793
13930,684,13,43,71,1,0,169,1660,1793
13931,685,1,43,71,1,0,1198,10,143
13932,685,2,43,71,2,0,1198,148,281
13933,685,3,43,71,3,916,1198,286,418
13934,685,3,43,72,1,0,916,286,418
13935,685,4,43,72,2,926,1198,423,555
13952,685,4,43,73,1,14,926,423,555
13953,685,5,43,74,1,194,1198,560,693
13954,685,5,43,75,1,0,194,560,693
13955,685,6,43,75,2,484,1198,698,830
13956,685,6,43,76,1,0,484,698,830
13957,685,7,43,76,2,668,1198,835,968
13958,685,7,43,77,1,0,668,835,968
13959,685,8,43,77,2,508,1198,973,1105
13960,685,8,43,78,1,0,508,973,1105
13961,685,9,43,78,2,374,1198,1110,1243
13962,685,9,43,79,1,0,374,1110,1243
13963,685,10,43,79,2,804,1198,1248,1380
13964,685,10,43,80,1,0,804,1248,1380
13965,685,11,43,80,2,185,1198,1385,1517
13966,685,11,43,81,1,0,185,1385,1517
13967,685,12,43,81,2,198,1198,1522,1655
13968,685,12,43,82,1,0,198,1522,1655
13969,685,13,43,82,2,14,1198,1660,1793
13970,686,1,43,83,1,0,1198,10,143
13971,686,2,43,83,2,702,1198,148,281
13972,686,2,43,84,1,0,702,148,281
13973,686,3,43,84,2,191,1198,286,418
13974,686,3,43,85,1,0,191,286,418
13975,686,4,43,85,2,0,1198,423,555
13976,686,5,43,85,3,238,1198,560,693
13977,686,5,43,86,1,0,238,560,693
13978,686,6,43,86,2,0,1198,698,830
13979,686,7,43,86,3,405,1198,835,968
13980,686,7,43,87,1,0,405,835,968
13981,686,8,43,87,2,178,1198,973,1105
13982,686,8,43,88,1,0,178,973,1105
13983,686,9,43,88,2,375,1198,1110,1243
13984,686,9,43,89,1,0,375,1110,1243
13985,686,10,43,89,2,205,1198,1248,1380
13986,686,13,44,1,1,993,1198,1660,1793
13987,686,13,44,2,1,498,993,1660,1793
13988,686,13,44,3,1,0,498,1660,1793
13989,687,1,44,3,1,374,1198,10,143
13990,687,1,44,4,1,0,374,10,143
13991,687,2,44,4,2,700,1198,148,281
13992,687,2,44,5,1,0,700,148,281
13993,687,3,44,5,2,879,1198,286,418
13994,687,3,44,6,1,0,879,286,418
13995,687,4,44,6,2,920,1198,423,555
13996,687,4,44,7,1,0,920,423,555
13997,687,5,44,7,2,659,1198,560,693
13998,687,5,44,8,1,0,659,560,693
13999,687,6,44,8,2,274,1198,698,830
14000,687,6,44,9,1,0,274,698,830
14001,687,7,44,9,2,685,1198,835,968
14002,687,7,44,10,1,0,685,835,968
14003,687,8,44,10,2,730,1198,973,1105
14004,687,8,44,11,1,0,730,973,1105
14005,687,9,44,11,2,992,1198,1110,1243
14006,687,9,44,12,1,14,992,1110,1243
14007,687,10,44,13,1,14,1198,1248,1380
14008,687,11,44,14,1,115,1198,1385,1517
14009,687,11,44,15,1,0,115,1385,1517
14010,687,12,44,15,2,13,1198,1522,1655
14011,687,13,44,16,1,14,1198,1660,1793
14012,688,1,44,17,1,0,1198,10,143
14013,688,2,44,17,2,922,1198,148,281
14014,688,2,44,18,1,0,922,148,281
14015,688,3,44,18,2,772,1198,286,418
14016,688,3,44,19,1,0,772,286,418
14017,688,4,44,19,2,493,1198,423,555
14018,688,4,44,20,1,0,493,423,555
14019,688,5,44,20,2,549,1198,560,693
14020,688,5,44,21,1,0,549,560,693
14021,688,6,44,21,2,815,1198,698,830
14022,688,6,44,22,1,0,815,698,830
14023,688,7,44,22,2,887,1198,835,968
14024,688,7,44,23,1,14,887,835,968
14025,688,8,44,24,1,14,1198,973,1105
14026,688,9,44,25,1,240,1198,1110,1243
14027,688,9,44,26,1,0,240,1110,1243
14028,688,10,44,26,2,754,1198,1248,1380
14029,688,10,44,27,1,14,754,1248,1380
14030,688,11,44,28,1,143,1198,1385,1517
14031,688,11,44,29,1,0,143,1385,1517
14032,688,12,44,29,2,0,1198,1522,1655
14033,688,13,44,29,3,872,1198,1660,1793
14034,688,13,44,30,1,0,872,1660,1793
14035,689,1,44,30,1,674,1198,10,143
14036,689,1,44,31,1,0,674,10,143
14037,689,2,44,31,2,554,1198,148,281
14038,689,2,44,32,1,0,554,148,281
14039,689,3,44,32,2,645,1198,286,418
14040,689,3,44,33,1,0,645,286,418
14041,689,4,44,33,2,708,1198,423,555
14042,689,4,44,34,1,111,708,423,555
14043,689,4,44,35,1,0,111,423,555
14044,689,5,44,35,2,14,1198,560,693
14045,689,6,44,36,1,275,1198,698,830
14046,689,6,44,37,1,0,275,698,830
14047,689,7,44,37,2,0,1198,835,968
14048,689,8,44,37,3,549,1198,973,1105
14049,689,8,44,38,1,0,549,973,1105
14050,689,9,44,38,2,361,1198,1110,1243
14051,689,9,44,39,1,0,361,1110,1243
14052,689,10,44,39,2,14,1198,1248,1380
14053,689,11,44,40,1,152,1198,1385,1517
14054,689,11,44,41,1,0,152,1385,1517
14055,689,12,44,41,2,0,1198,1522,1655
14056,689,13,44,41,3,886,1198,1660,1793
14057,689,13,44,42,1,0,886,1660,1793
14058,690,1,44,42,1,905,1198,10,143
14059,690,1,44,43,1,215,905,10,143
14060,690,1,44,44,1,0,215,10,143
14061,690,2,44,44,2,929,1198,148,281
14062,690,2,44,45,1,172,929,148,281
14063,690,2,44,46,1,0,172,148,281
14064,690,3,44,46,2,920,1198,286,418
14065,690,3,44,47,1,14,920,286,418
14066,690,4,44,48,1,12,1198,423,555
14067,690,5,44,49,1,138,1198,560,693
14068,690,5,44,50,1,0,138,560,693
14069,690,6,44,50,2,364,1198,698,830
14070,690,6,44,51,1,0,364,698,830
14071,690,7,44,51,2,646,1198,835,968
14072,690,7,44,52,1,14,646,835,968
14073,690,8,44,53,1,13,1198,973,1105
14074,690,9,44,54,1,238,1198,1110,1243
14075,690,9,44,55,1,0,238,1110,1243
14076,690,10,44,55,2,372,1198,1248,1380
14077,690,10,44,56,1,0,372,1248,1380
14094,690,11,44,56,2,0,1198,1385,1517
14095,690,12,44,56,3,669,1198,1522,1655
14096,690,12,44,57,1,0,669,1522,1655
14097,690,13,44,57,2,625,1198,1660,1793
14098,690,13,44,58,1,0,625,1660,1793
14099,691,1,44,58,1,680,1198,10,143
14100,691,1,44,59,1,14,680,10,143
14101,691,4,45,1,1,1010,1198,423,555
14102,691,4,45,2,1,14,1010,423,555
14103,691,5,45,3,1,14,1198,560,693
14104,691,6,45,4,1,0,1198,698,830
14105,691,7,45,4,2,684,1198,835,968
14106,691,7,45,5,1,0,684,835,968
14107,691,8,45,5,2,0,1198,973,1105
14108,691,9,45,5,3,0,1198,1110,1243
14109,691,10,45,5,4,584,1198,1248,1380
14110,691,10,45,6,1,0,584,1248,1380
14111,691,11,45,6,2,0,1198,1385,1517
14112,691,12,45,6,3,712,1198,1522,1655
14113,691,12,45,7,1,14,712,1522,1655
14114,691,13,45,8,1,0,1198,1660,1793
14115,692,1,45,8,1,14,1198,10,143
14116,692,2,45,9,1,0,1198,148,281
14117,692,3,45,9,2,385,1198,286,418
14118,692,3,45,10,1,0,385,286,418
14119,692,4,45,10,2,0,1198,423,555
14120,692,5,45,10,3,0,1198,560,693
14121,692,6,45,10,4,922,1198,698,830
14122,692,6,45,11,1,0,922,698,830
14123,692,7,45,11,2,140,1198,835,968
14124,692,7,45,12,1,0,140,835,968
14125,692,8,45,12,2,0,1198,973,1105
14126,692,9,45,12,3,0,1198,1110,1243
14127,692,10,45,12,4,857,1198,1248,1380
14128,692,10,45,13,1,0,857,1248,1380
14129,692,11,45,13,2,0,1198,1385,1517
14130,692,12,45,13,3,676,1198,1522,1655
14131,692,12,45,14,1,0,676,1522,1655
14132,692,13,45,14,2,0,1198,1660,1793
14133,693,1,45,14,1,542,1198,10,143
14134,693,1,45,15,1,0,542,10,143
14135,693,2,45,15,2,0,1198,148,281
14136,693,3,45,15,3,836,1198,286,418
14137,693,3,45,16,1,0,836,286,418
14138,693,4,45,16,2,0,1198,423,555
14139,693,5,45,16,3,266,1198,560,693
14140,693,5,45,17,1,0,266,560,693
14141,693,6,45,17,2,0,1198,698,830
14142,693,7,45,17,3,0,1198,835,968
14143,693,8,45,17,4,0,1198,973,1105
14144,693,9,45,17,5,862,1198,1110,1243
14145,693,9,45,18,1,0,862,1110,1243
14146,693,10,45,18,2,14,1198,1248,1380
14147,693,11,45,19,1,0,1198,1385,1517
14148,693,12,45,19,2,0,1198,1522,1655
14149,693,13,45,19,3,853,1198,1660,1793
14150,693,13,45,20,1,0,853,1660,1793
14151,694,1,45,20,1,505,1198,10,143
14152,694,1,45,21,1,0,505,10,143
14153,694,2,45,21,2,0,1198,148,281
14154,694,3,45,21,3,0,1198,286,418
14155,694,4,45,21,4,318,1198,423,555
14156,694,4,45,22,1,0,318,423,555
14157,694,5,45,22,2,0,1198,560,693
14158,694,6,45,22,3,261,1198,698,830
14159,694,6,45,23,1,0,261,698,830
14160,694,7,45,23,2,0,1198,835,968
14161,694,8,45,23,3,0,1198,973,1105
14162,694,9,45,23,4,0,1198,1110,1243
14163,694,10,45,23,5,831,1198,1248,1380
14164,694,10,45,24,1,0,831,1248,1380
14165,694,11,45,24,2,0,1198,1385,1517
14166,694,12,45,24,3,0,1198,1522,1655
14167,694,13,45,24,4,893,1198,1660,1793
14168,694,13,45,25,1,0,893,1660,1793
14169,695,1,45,25,1,0,1198,10,143
14170,695,2,45,25,2,592,1198,148,281
14171,695,2,45,26,1,0,592,148,281
14172,695,3,45,26,2,0,1198,286,418
14173,695,4,45,26,3,14,1198,423,555
14174,695,5,45,27,1,0,1198,560,693
14175,695,6,45,27,2,197,1198,698,830
14176,695,6,45,28,1,0,197,698,830
14177,695,7,45,28,2,0,1198,835,968
14178,695,8,45,28,3,14,1198,973,1105
14179,695,9,45,29,1,0,1198,1110,1243
14180,695,10,45,29,2,158,1198,1248,1380
14181,695,10,45,30,1,0,158,1248,1380
14182,695,11,45,30,2,0,1198,1385,1517
14183,695,12,45,30,3,14,1198,1522,1655
14184,695,13,45,31,1,0,1198,1660,1793
14185,696,1,45,31,1,14,1198,10,143
14186,696,2,45,32,1,0,1198,148,281
14187,696,3,45,32,2,0,1198,286,418
14188,696,4,45,32,3,293,1198,423,555
14189,696,4,45,33,1,0,293,423,555
14190,696,5,45,33,2,0,1198,560,693
14191,696,6,45,33,3,782,1198,698,830
14192,696,6,45,34,1,0,782,698,830
14193,696,7,45,34,2,0,1198,835,968
14194,696,8,45,34,3,576,1198,973,1105
14195,696,8,45,35,1,0,576,973,1105
14196,696,9,45,35,2,0,1198,1110,1243
14197,696,10,45,35,3,14,1198,1248,1380
14198,696,11,45,36,1,0,1198,1385,1517
14199,696,12,45,36,2,902,1198,1522,1655
14200,696,12,45,37,1,0,902,1522,1655
14201,696,13,45,37,2,306,1198,1660,1793
14202,697,3,46,1,1,1011,1198,286,418
14203,697,3,46,2,1,14,1011,286,418
14204,697,4,46,3,1,0,1198,423,555
14205,697,5,46,3,2,0,1198,560,693
14206,697,6,46,3,3,662,1198,698,830
14207,697,6,46,4,1,0,662,698,830
14208,697,7,46,4,2,0,1198,835,968
14209,697,8,46,4,3,0,1198,973,1105
14210,697,9,46,4,4,14,1198,1110,1243
14211,697,10,46,5,1,0,1198,1248,1380
14212,697,11,46,5,2,0,1198,1385,1517
14213,697,12,46,5,3,706,1198,1522,1655
14214,697,12,46,6,1,0,706,1522,1655
14215,697,13,46,6,2,267,1198,1660,1793
14216,697,13,46,7,1,0,267,1660,1793
14217,698,1,46,7,1,0,1198,10,143
14218,698,2,46,7,2,320,1198,148,281
14219,698,2,46,8,1,0,320,148,281
14220,698,3,46,8,2,0,1198,286,418
14221,698,4,46,8,3,0,1198,423,555
14222,698,5,46,8,4,14,1198,560,693
14223,698,6,46,9,1,0,1198,698,830
14224,698,7,46,9,2,0,1198,835,968
14225,698,8,46,9,3,528,1198,973,1105
14226,698,8,46,10,1,0,528,973,1105
14227,698,9,46,10,2,0,1198,1110,1243
14228,698,10,46,10,3,0,1198,1248,1380
14229,698,11,46,10,4,180,1198,1385,1517
14230,698,11,46,11,1,0,180,1385,1517
14231,698,12,46,11,2,0,1198,1522,1655
14232,698,13,46,11,3,0,1198,1660,1793
14233,699,1,46,11,1,650,1198,10,143
14234,699,1,46,12,1,0,650,10,143
14251,699,2,46,12,2,0,1198,148,281
14252,699,3,46,12,3,14,1198,286,418
14253,699,4,46,13,1,0,1198,423,555
14254,699,5,46,13,2,524,1198,560,693
14255,699,5,46,14,1,0,524,560,693
14256,699,6,46,14,2,14,1198,698,830
14257,699,7,46,15,1,0,1198,835,968
14258,699,8,46,15,2,0,1198,973,1105
14259,699,9,46,15,3,0,1198,1110,1243
14260,699,10,46,15,4,0,1198,1248,1380
14261,699,11,46,15,5,0,1198,1385,1517
14262,699,12,46,15,6,0,1198,1522,1655
14263,699,13,46,15,7,398,1198,1660,1793
14264,699,13,46,16,1,0,398,1660,1793
14265,700,1,46,16,1,0,1198,10,143
14266,700,2,46,16,2,0,1198,148,281
14267,700,3,46,16,3,758,1198,286,418
14268,700,3,46,17,1,0,758,286,418
14269,700,4,46,17,2,0,1198,423,555
14270,700,5,46,17,3,0,1198,560,693
14271,700,6,46,17,4,14,1198,698,830
14272,700,7,46,18,1,0,1198,835,968
14273,700,8,46,18,2,0,1198,973,1105
14274,700,9,46,18,3,896,1198,1110,1243
14275,700,9,46,19,1,0,896,1110,1243
14276,700,10,46,19,2,390,1198,1248,1380
14277,700,10,46,20,1,0,390,1248,1380
14278,700,11,46,20,2,0,1198,1385,1517
14279,700,12,46,20,3,0,1198,1522,1655
14280,700,13,46,20,4,0,1198,1660,1793
14281,701,1,46,20,1,201,1198,10,143
14282,701,1,46,21,1,0,201,10,143
14283,701,2,46,21,2,0,1198,148,281
14284,701,3,46,21,3,0,1198,286,418
14285,701,4,46,21,4,14,1198,423,555
14286,701,5,46,22,1,0,1198,560,693
14287,701,6,46,22,2,517,1198,698,830
14288,701,6,46,23,1,0,517,698,830
14289,701,7,46,23,2,0,1198,835,968
14290,701,8,46,23,3,902,1198,973,1105
14291,701,8,46,24,1,0,902,973,1105
14292,701,9,46,24,2,0,1198,1110,1243
14293,701,10,46,24,3,549,1198,1248,1380
14294,701,10,46,25,1,0,549,1248,1380
14295,701,11,46,25,2,0,1198,1385,1517
14296,701,12,46,25,3,654,1198,1522,1655
14297,701,12,46,26,1,0,654,1522,1655
14298,701,13,46,26,2,0,1198,1660,1793
14299,702,1,46,26,1,0,1198,10,143
14300,702,2,46,26,2,0,1198,148,281
14301,702,3,46,26,3,14,1198,286,418
14302,702,4,46,27,1,0,1198,423,555
14303,702,5,46,27,2,536,1198,560,693
14304,702,5,46,28,1,0,536,560,693
14305,702,6,46,28,2,0,1198,698,830
14306,702,7,46,28,3,110,1198,835,968
14307,702,7,46,29,1,0,110,835,968
14308,702,8,46,29,2,0,1198,973,1105
14309,702,9,46,29,3,0,1198,1110,1243
14310,702,10,46,29,4,591,1198,1248,1380
14311,702,10,46,30,1,0,591,1248,1380
14312,702,11,46,30,2,0,1198,1385,1517
14313,702,12,46,30,3,14,1198,1522,1655
14314,702,13,46,31,1,0,1198,1660,1793
14315,703,1,46,31,1,148,1198,10,143
14316,703,1,46,32,1,0,148,10,143
14317,703,2,46,32,2,0,1198,148,281
14318,703,3,46,32,3,0,1198,286,418
14319,703,4,46,32,4,968,1198,423,555
14320,703,4,46,33,1,0,968,423,555
14321,703,5,46,33,2,0,1198,560,693
14322,703,6,46,33,3,14,1198,698,830
14323,703,7,46,34,1,0,1198,835,968
14324,703,8,46,34,2,0,1198,973,1105
14325,703,9,46,34,3,424,1198,1110,1243
14326,703,9,46,35,1,0,424,1110,1243
14327,703,10,46,35,2,0,1198,1248,1380
14328,703,11,46,35,3,0,1198,1385,1517
14329,703,12,46,35,4,0,1198,1522,1655
14330,703,13,46,35,5,439,1198,1660,1793
14331,704,3,47,1,1,14,1198,286,418
14332,704,4,47,2,1,0,1198,423,555
14333,704,5,47,2,2,0,1198,560,693
14334,704,6,47,2,3,756,1198,698,830
14335,704,6,47,3,1,0,756,698,830
14336,704,7,47,3,2,0,1198,835,968
14337,704,8,47,3,3,144,1198,973,1105
14338,704,8,47,4,1,0,144,973,1105
14339,704,9,47,4,2,0,1198,1110,1243
14340,704,10,47,4,3,0,1198,1248,1380
14341,704,11,47,4,4,0,1198,1385,1517
14342,704,12,47,4,5,0,1198,1522,1655
14343,704,13,47,4,6,0,1198,1660,1793
14344,705,1,47,4,1,852,1198,10,143
14345,705,1,47,5,1,14,852,10,143
14346,705,2,47,6,1,350,1198,148,281
14347,705,2,47,7,1,0,350,148,281
14348,705,3,47,7,2,14,1198,286,418
14349,705,4,47,8,1,14,1198,423,555
14350,705,5,47,9,1,14,1198,560,693
14351,705,6,47,10,1,0,1198,698,830
14352,705,7,47,10,2,0,1198,835,968
14353,705,8,47,10,3,920,1198,973,1105
14354,705,8,47,11,1,0,920,973,1105
14355,705,9,47,11,2,562,1198,1110,1243
14356,705,9,47,12,1,0,562,1110,1243
14357,705,10,47,12,2,0,1198,1248,1380
14358,705,11,47,12,3,0,1198,1385,1517
14359,705,12,47,12,4,289,1198,1522,1655
14360,705,12,47,13,1,0,289,1522,1655
14361,705,13,47,13,2,0,1198,1660,1793
14362,706,1,47,13,1,502,1198,10,143
14363,706,1,47,14,1,0,502,10,143
14364,706,2,47,14,2,14,1198,148,281
14365,706,3,47,15,1,0,1198,286,418
14366,706,4,47,15,2,0,1198,423,555
14367,706,5,47,15,3,0,1198,560,693
14368,706,6,47,15,4,0,1198,698,830
14369,706,7,47,15,5,0,1198,835,968
14370,706,8,47,15,6,299,1198,973,1105
14371,706,8,47,16,1,0,299,973,1105
14372,706,9,47,16,2,0,1198,1110,1243
14373,706,10,47,16,3,0,1198,1248,1380
14374,706,11,47,16,4,14,1198,1385,1517
14375,706,12,47,17,1,14,1198,1522,1655
14376,706,13,47,18,1,0,1198,1660,1793
14377,707,1,47,18,1,0,1198,10,143
14378,707,2,47,18,2,889,1198,148,281
14379,707,2,47,19,1,0,889,148,281
14380,707,3,47,19,2,0,1198,286,418
14381,707,4,47,19,3,565,1198,423,555
14382,707,4,47,20,1,0,565,423,555
14383,707,5,47,20,2,0,1198,560,693
14384,707,6,47,20,3,0,1198,698,830
14385,707,7,47,20,4,0,1198,835,968
14386,707,8,47,20,5,671,1198,973,1105
14387,707,8,47,21,1,0,671,973,1105
14388,707,9,47,21,2,14,1198,1110,1243
14389,707,10,47,22,1,0,1198,1248,1380
14390,707,11,47,22,2,503,1198,1385,1517
14391,707,11,47,23,1,0,503,1385,1517
14392,707,12,47,23,2,373,1198,1522,1655
14393,707,12,47,24,1,0,373,1522,1655
14394,707,13,47,24,2,308,1198,1660,1793
14395,707,13,47,25,1,0,308,1660,1793
14396,708,1,47,25,1,0,1198,10,143
14397,708,2,47,25,2,14,1198,148,281
14398,708,3,47,26,1,0,1198,286,418
14399,708,4,47,26,2,14,1198,423,555
14400,708,5,47,27,1,0,1198,560,693
14401,708,6,47,27,2,853,1198,698,830
14402,708,6,47,28,1,0,853,698,830
14403,708,7,47,28,2,284,1198,835,968
14404,708,7,47,29,1,0,284,835,968
14405,708,8,47,29,2,0,1198,973,1105
14406,708,9,47,29,3,853,1198,1110,1243
14407,708,9,47,30,1,0,853,1110,1243
14408,708,10,47,30,2,0,1198,1248,1380
14409,708,11,47,30,3,589,1198,1385,1517
14410,708,11,47,31,1,0,589,1385,1517
14411,708,12,47,31,2,15,1198,1522,1655
14412,708,13,47,32,1,0,1198,1660,1793
14413,709,1,47,32,1,0,1198,10,143
14414,709,2,47,32,2,337,1198,148,281
14415,709,2,47,33,1,0,337,148,281
14416,709,3,47,33,2,0,1198,286,418
14417,709,4,47,33,3,851,1198,423,555
14418,709,4,47,34,1,0,851,423,555
14419,709,5,47,34,2,0,1198,560,693
14436,709,6,47,34,3,983,1198,698,830
14437,709,6,47,35,1,0,983,698,830
14438,709,7,47,35,2,14,1198,835,968
14439,709,8,47,36,1,0,1198,973,1105
14440,709,9,47,36,2,114,1198,1110,1243
14441,709,9,47,37,1,0,114,1110,1243
14442,709,10,47,37,2,14,1198,1248,1380
14443,709,11,47,38,1,0,1198,1385,1517
14444,709,12,47,38,2,0,1198,1522,1655
14445,709,13,47,38,3,0,1198,1660,1793
14446,710,1,47,38,1,0,1198,10,143
14447,710,2,47,38,2,452,1198,148,281
14448,710,5,48,1,1,454,1198,560,693
14449,710,5,48,2,1,0,454,560,693
14450,710,6,48,2,2,0,1198,698,830
14451,710,7,48,2,3,395,1198,835,968
14452,710,7,48,3,1,0,395,835,968
14453,710,8,48,3,2,773,1198,973,1105
14454,710,8,48,4,1,0,773,973,1105
14455,710,9,48,4,2,0,1198,1110,1243
14456,710,10,48,4,3,0,1198,1248,1380
14457,710,11,48,4,4,932,1198,1385,1517
14458,710,11,48,5,1,0,932,1385,1517
14459,710,12,48,5,2,0,1198,1522,1655
14460,710,13,48,5,3,0,1198,1660,1793
14461,711,1,48,5,1,894,1198,10,143
14462,711,1,48,6,1,0,894,10,143
14463,711,2,48,6,2,0,1198,148,281
14464,711,3,48,6,3,0,1198,286,418
14465,711,4,48,6,4,0,1198,423,555
14466,711,5,48,6,5,905,1198,560,693
14467,711,5,48,7,1,0,905,560,693
14468,711,6,48,7,2,398,1198,698,830
14469,711,6,48,8,1,0,398,698,830
14470,711,7,48,8,2,423,1198,835,968
14471,711,7,48,9,1,0,423,835,968
14472,711,8,48,9,2,0,1198,973,1105
14473,711,9,48,9,3,912,1198,1110,1243
14474,711,9,48,10,1,0,912,1110,1243
14475,711,10,48,10,2,0,1198,1248,1380
14476,711,11,48,10,3,0,1198,1385,1517
14477,711,12,48,10,4,235,1198,1522,1655
14478,711,12,48,11,1,0,235,1522,1655
14479,711,13,48,11,2,0,1198,1660,1793
14480,712,1,48,11,1,0,1198,10,143
14481,712,2,48,11,2,0,1198,148,281
14482,712,3,48,11,3,0,1198,286,418
14483,712,4,48,11,4,14,1198,423,555
14484,712,5,48,12,1,0,1198,560,693
14485,712,6,48,12,2,0,1198,698,830
14486,712,7,48,12,3,14,1198,835,968
14487,712,8,48,13,1,0,1198,973,1105
14488,712,9,48,13,2,711,1198,1110,1243
14489,712,9,48,14,1,0,711,1110,1243
14490,712,10,48,14,2,0,1198,1248,1380
14491,712,11,48,14,3,784,1198,1385,1517
14492,712,11,48,15,1,0,784,1385,1517
14493,712,12,48,15,2,0,1198,1522,1655
14494,712,13,48,15,3,0,1198,1660,1793
14495,713,1,48,15,1,0,1198,10,143
14496,713,2,48,15,2,14,1198,148,281
14497,713,3,48,16,1,0,1198,286,418
14498,713,4,48,16,2,0,1198,423,555
14499,713,5,48,16,3,0,1198,560,693
14500,713,6,48,16,4,0,1198,698,830
14501,713,7,48,16,5,989,1198,835,968
14502,713,7,48,17,1,0,989,835,968
14503,713,8,48,17,2,0,1198,973,1105
14504,713,9,48,17,3,0,1198,1110,1243
14505,713,10,48,17,4,14,1198,1248,1380
14506,713,11,48,18,1,0,1198,1385,1517
14507,713,12,48,18,2,0,1198,1522,1655
14508,713,13,48,18,3,219,1198,1660,1793
14509,713,13,48,19,1,0,219,1660,1793
14510,714,1,48,19,1,14,1198,10,143
14511,714,2,48,20,1,0,1198,148,281
14512,714,3,48,20,2,0,1198,286,418
14513,714,4,48,20,3,14,1198,423,555
14514,714,5,48,21,1,0,1198,560,693
14515,714,6,48,21,2,337,1198,698,830
14516,714,6,48,22,1,0,337,698,830
14517,714,7,48,22,2,0,1198,835,968
14518,714,8,48,22,3,805,1198,973,1105
14519,714,8,48,23,1,0,805,973,1105
14520,714,9,48,23,2,139,1198,1110,1243
14521,714,9,48,24,1,0,139,1110,1243
14522,714,10,48,24,2,0,1198,1248,1380
14523,714,11,48,24,3,0,1198,1385,1517
14524,714,12,48,24,4,321,1198,1522,1655
14525,714,12,48,25,1,0,321,1522,1655
14526,714,13,48,25,2,0,1198,1660,1793
14527,715,1,48,25,1,0,1198,10,143
14528,715,2,48,25,2,0,1198,148,281
14529,715,3,48,25,3,0,1198,286,418
14530,715,4,48,25,4,0,1198,423,555
14531,715,5,48,25,5,257,1198,560,693
14532,715,5,48,26,1,0,257,560,693
14533,715,6,48,26,2,0,1198,698,830
14534,715,7,48,26,3,0,1198,835,968
14535,715,8,48,26,4,0,1198,973,1105
14536,715,9,48,26,5,14,1198,1110,1243
14537,715,10,48,27,1,0,1198,1248,1380
14538,715,11,48,27,2,0,1198,1385,1517
14539,715,12,48,27,3,0,1198,1522,1655
14540,715,13,48,27,4,14,1198,1660,1793
14541,716,1,48,28,1,0,1198,10,143
14542,716,2,48,28,2,14,1198,148,281
14543,716,3,48,29,1,0,1198,286,418
14544,716,4,48,29,2,0,1198,423,555
14545,716,5,48,29,3,0,1198,560,693
14546,716,6,48,29,4,0,1198,698,830
14547,716,7,48,29,5,0,1198,835,968
14548,716,8,48,29,6,0,1198,973,1105
